;data;model;cleaning;layers;runtime;top_5
68;keywords;Word2Vec;basic;;65.45906782150269;{'t1': [('paramount_importance', 0.08567018061876297), ('utmost_importance', 0.08421269059181213), ('abductees_staggered', 0.07669250667095184), ('spokesman_Stefan_Leunig', 0.0765804871916771), ('paramount', 0.07513932883739471)], 't3': [('LLC_www.equityallianceir.com', 0.06994827091693878), ('PETER_PASSI_covers', 0.06723897159099579), ('servicesand', 0.06535548716783524), ('TietoEnator_specializes', 0.0649586021900177), ('C4ISR_integration', 0.06459683924913406)], 't4': [('BNI_presents', 0.02256818301975727), ('intercultural_competence', 0.021664360538125038), ('technologic_innovation', 0.021454384550452232), ('PETER_PASSI_covers', 0.02103058435022831), ('Lumenis_invests_heavily', 0.020525678992271423)], 't5': [('Visit_www.generalmills.com', 0.034177012741565704), ('commitmentto', 0.026666540652513504), ('PETER_PASSI_covers', 0.02647126279771328), ('fosters_teamwork', 0.026116760447621346), ('T_Homezone_SM', 0.02547336369752884)], 't6': [('Visit_www.gelending.com_clnews', 0.07097737491130829), ('EquityMarketReport.com_simply', 0.07096409797668457), ('CIT_Reichwald', 0.07091601192951202), ('EpicStockPicks.com_simply', 0.07076947391033173), ('intresting_news', 0.07063406705856323)], 't7': [('efficiency', 0.10688983649015427), ('continual_improvement', 0.10551891475915909), ('environmental_sustainability', 0.10459073632955551), ('excellence', 0.10233438014984131), ('transparency', 0.10148267447948456)], 't8': [('%_#F########_9v.jsn', 0.007942929863929749), ('By_Jonas_Elmerraji', 0.007932499051094055), ('Club_Stairways_Comprehensive', 0.007792448624968529), ('%_#F########_3v.jsn', 0.00773423258215189), ('worklife_balance', 0.007669543381780386)], 't9': [('paycheck_Jostes', 0.013540794141590595), ('Anger_brews', 0.012903244234621525), ('BrokeAss_Blog_Need', 0.01213765051215887), ('adequately_remunerated', 0.011682609096169472), ('Phased_retirement', 0.01149437390267849)], 't10': [('WHO_SAYS_TRAVELING', 0.01196353044360876), ('Invisor_Consulting_Silicon_Valley', 0.011952233500778675), ('By_LEON_HALE', 0.011666260659694672), ('FRANK_PEEBLES_Citizen', 0.01161856297403574), ('By_Jonas_Elmerraji', 0.011616973206400871)], 't11': [('creates_virtuous_circle', 0.01313072070479393), ('Visit_www.generalmills.com', 0.013095205649733543), ('integrates_predictive_analytics', 0.012989557348191738), ('Fiscal_prudence', 0.01282911654561758), ('lacks_coherent', 0.012224112637341022)]}
69;keywords;Word2Vec;basic_stopwords;;68.73580193519592;{'t1': [('paramount_importance', 0.08567018061876297), ('utmost_importance', 0.08421269059181213), ('abductees_staggered', 0.07669250667095184), ('spokesman_Stefan_Leunig', 0.0765804871916771), ('paramount', 0.07513932883739471)], 't3': [('LLC_www.equityallianceir.com', 0.06994827091693878), ('PETER_PASSI_covers', 0.06723897159099579), ('servicesand', 0.06535548716783524), ('TietoEnator_specializes', 0.0649586021900177), ('C4ISR_integration', 0.06459683924913406)], 't4': [('BNI_presents', 0.02256818301975727), ('intercultural_competence', 0.021664360538125038), ('technologic_innovation', 0.021454384550452232), ('PETER_PASSI_covers', 0.02103058435022831), ('Lumenis_invests_heavily', 0.020525678992271423)], 't5': [('Visit_www.generalmills.com', 0.034177012741565704), ('commitmentto', 0.026666540652513504), ('PETER_PASSI_covers', 0.02647126279771328), ('fosters_teamwork', 0.026116760447621346), ('T_Homezone_SM', 0.02547336369752884)], 't6': [('Visit_www.gelending.com_clnews', 0.07097737491130829), ('EquityMarketReport.com_simply', 0.07096409797668457), ('CIT_Reichwald', 0.07091601192951202), ('EpicStockPicks.com_simply', 0.07076947391033173), ('intresting_news', 0.07063406705856323)], 't7': [('efficiency', 0.10688983649015427), ('continual_improvement', 0.10551891475915909), ('environmental_sustainability', 0.10459073632955551), ('excellence', 0.10233438014984131), ('transparency', 0.10148267447948456)], 't8': [('%_#F########_9v.jsn', 0.007942929863929749), ('By_Jonas_Elmerraji', 0.007932499051094055), ('Club_Stairways_Comprehensive', 0.007792448624968529), ('%_#F########_3v.jsn', 0.00773423258215189), ('worklife_balance', 0.007669543381780386)], 't9': [('paycheck_Jostes', 0.013540794141590595), ('Anger_brews', 0.012903244234621525), ('BrokeAss_Blog_Need', 0.01213765051215887), ('adequately_remunerated', 0.011682609096169472), ('Phased_retirement', 0.01149437390267849)], 't10': [('WHO_SAYS_TRAVELING', 0.01196353044360876), ('Invisor_Consulting_Silicon_Valley', 0.011952233500778675), ('By_LEON_HALE', 0.011666260659694672), ('FRANK_PEEBLES_Citizen', 0.01161856297403574), ('By_Jonas_Elmerraji', 0.011616973206400871)], 't11': [('creates_virtuous_circle', 0.01313072070479393), ('Visit_www.generalmills.com', 0.013095205649733543), ('integrates_predictive_analytics', 0.012989557348191738), ('Fiscal_prudence', 0.01282911654561758), ('lacks_coherent', 0.012224112637341022)]}
70;keywords;Word2Vec;basic_vocab;;70.29181814193726;{'t1': [('paramount_importance', 0.08567018061876297), ('utmost_importance', 0.08421269059181213), ('abductees_staggered', 0.07669250667095184), ('spokesman_Stefan_Leunig', 0.0765804871916771), ('paramount', 0.07513932883739471)], 't2': [('worklife_balance', 0.04186490550637245), ('collegial_atmosphere', 0.04083568602800369), ('environ_ment', 0.038141880184412), ('envi_ronment', 0.0380682572722435), ('%_#F########_9v.jsn', 0.03802790865302086)], 't3': [('LLC_www.equityallianceir.com', 0.06994827091693878), ('PETER_PASSI_covers', 0.06723897159099579), ('servicesand', 0.06535548716783524), ('TietoEnator_specializes', 0.0649586021900177), ('C4ISR_integration', 0.06459683924913406)], 't4': [('BNI_presents', 0.02256818301975727), ('intercultural_competence', 0.021664360538125038), ('technologic_innovation', 0.021454384550452232), ('PETER_PASSI_covers', 0.02103058435022831), ('Lumenis_invests_heavily', 0.020525678992271423)], 't5': [('Visit_www.generalmills.com', 0.034177012741565704), ('commitmentto', 0.026666540652513504), ('PETER_PASSI_covers', 0.02647126279771328), ('fosters_teamwork', 0.026116760447621346), ('T_Homezone_SM', 0.02547336369752884)], 't6': [('Visit_www.gelending.com_clnews', 0.07097737491130829), ('EquityMarketReport.com_simply', 0.07096409797668457), ('CIT_Reichwald', 0.07091601192951202), ('EpicStockPicks.com_simply', 0.07076947391033173), ('intresting_news', 0.07063406705856323)], 't7': [('efficiency', 0.10688983649015427), ('continual_improvement', 0.10551891475915909), ('environmental_sustainability', 0.10459073632955551), ('excellence', 0.10233438014984131), ('transparency', 0.10148267447948456)], 't8': [('%_#F########_9v.jsn', 0.007942929863929749), ('By_Jonas_Elmerraji', 0.007932499051094055), ('Club_Stairways_Comprehensive', 0.007792448624968529), ('%_#F########_3v.jsn', 0.00773423258215189), ('worklife_balance', 0.007669543381780386)], 't9': [('paycheck_Jostes', 0.013540794141590595), ('Anger_brews', 0.012903244234621525), ('BrokeAss_Blog_Need', 0.01213765051215887), ('adequately_remunerated', 0.011682609096169472), ('Phased_retirement', 0.01149437390267849)], 't10': [('WHO_SAYS_TRAVELING', 0.01196353044360876), ('Invisor_Consulting_Silicon_Valley', 0.011952233500778675), ('By_LEON_HALE', 0.011666260659694672), ('FRANK_PEEBLES_Citizen', 0.01161856297403574), ('By_Jonas_Elmerraji', 0.011616973206400871)], 't11': [('creates_virtuous_circle', 0.01313072070479393), ('Visit_www.generalmills.com', 0.013095205649733543), ('integrates_predictive_analytics', 0.012989557348191738), ('Fiscal_prudence', 0.01282911654561758), ('lacks_coherent', 0.012224112637341022)]}
71;keywords;Word2Vec;basic_stopwords_vocab;;76.17566967010498;{'t1': [('paramount_importance', 0.08567018061876297), ('utmost_importance', 0.08421269059181213), ('abductees_staggered', 0.07669250667095184), ('spokesman_Stefan_Leunig', 0.0765804871916771), ('paramount', 0.07513932883739471)], 't2': [('worklife_balance', 0.04186490550637245), ('collegial_atmosphere', 0.04083568602800369), ('environ_ment', 0.038141880184412), ('envi_ronment', 0.0380682572722435), ('%_#F########_9v.jsn', 0.03802790865302086)], 't3': [('LLC_www.equityallianceir.com', 0.06994827091693878), ('PETER_PASSI_covers', 0.06723897159099579), ('servicesand', 0.06535548716783524), ('TietoEnator_specializes', 0.0649586021900177), ('C4ISR_integration', 0.06459683924913406)], 't4': [('BNI_presents', 0.02256818301975727), ('intercultural_competence', 0.021664360538125038), ('technologic_innovation', 0.021454384550452232), ('PETER_PASSI_covers', 0.02103058435022831), ('Lumenis_invests_heavily', 0.020525678992271423)], 't5': [('Visit_www.generalmills.com', 0.034177012741565704), ('commitmentto', 0.026666540652513504), ('PETER_PASSI_covers', 0.02647126279771328), ('fosters_teamwork', 0.026116760447621346), ('T_Homezone_SM', 0.02547336369752884)], 't6': [('Visit_www.gelending.com_clnews', 0.07097737491130829), ('EquityMarketReport.com_simply', 0.07096409797668457), ('CIT_Reichwald', 0.07091601192951202), ('EpicStockPicks.com_simply', 0.07076947391033173), ('intresting_news', 0.07063406705856323)], 't7': [('efficiency', 0.10688983649015427), ('continual_improvement', 0.10551891475915909), ('environmental_sustainability', 0.10459073632955551), ('excellence', 0.10233438014984131), ('transparency', 0.10148267447948456)], 't8': [('%_#F########_9v.jsn', 0.007942929863929749), ('By_Jonas_Elmerraji', 0.007932499051094055), ('Club_Stairways_Comprehensive', 0.007792448624968529), ('%_#F########_3v.jsn', 0.00773423258215189), ('worklife_balance', 0.007669543381780386)], 't9': [('paycheck_Jostes', 0.013540794141590595), ('Anger_brews', 0.012903244234621525), ('BrokeAss_Blog_Need', 0.01213765051215887), ('adequately_remunerated', 0.011682609096169472), ('Phased_retirement', 0.01149437390267849)], 't10': [('WHO_SAYS_TRAVELING', 0.01196353044360876), ('Invisor_Consulting_Silicon_Valley', 0.011952233500778675), ('By_LEON_HALE', 0.011666260659694672), ('FRANK_PEEBLES_Citizen', 0.01161856297403574), ('By_Jonas_Elmerraji', 0.011616973206400871)], 't11': [('creates_virtuous_circle', 0.01313072070479393), ('Visit_www.generalmills.com', 0.013095205649733543), ('integrates_predictive_analytics', 0.012989557348191738), ('Fiscal_prudence', 0.01282911654561758), ('lacks_coherent', 0.012224112637341022)]}
72;keywords;GloVe;basic;;234.75357818603516;{'t1': [('important', 0.17829780280590057), ('education', 0.1725829839706421), ('ensure', 0.15630756318569183), ('information', 0.1505970060825348), ('provide', 0.1503339558839798)], 't2': [('great', 0.0676318109035492), ('working', 0.06641121208667755), ('experience', 0.06452163308858871), ('today', 0.0627841055393219), ('our', 0.05725393816828728)], 't3': [('development', 0.17780262231826782), ('business', 0.1738235503435135), ('our', 0.1727382391691208), ('service', 0.17191167175769806), ('company', 0.16915245354175568)], 't4': [('innovation', 0.0820026844739914), ('education', 0.0819837749004364), ('business', 0.08179977536201477), ('leadership', 0.08057821542024612), ('management', 0.07910493016242981)], 't5': [('business', 0.1133083924651146), ('education', 0.10376358777284622), ('leadership', 0.10000814497470856), ('based', 0.09810387343168259), ('value', 0.09586739540100098)], 't6': [('our', 0.2194964736700058), ('other', 0.2122415006160736), ('any', 0.21141298115253448), ('business', 0.2078040987253189), ('your', 0.20714843273162842)], 't7': [('efficiency', 0.17077948153018951), ('transparency', 0.16339083015918732), ('governance', 0.15829573571681976), ('diversity', 0.15758046507835388), ('accountability', 0.15755270421504974)], 't8': [('other', 0.04439346492290497), ('work', 0.04316508397459984), ('working', 0.04278649017214775), ('our', 0.04276633262634277), ('should', 0.04208635911345482)], 't9': [('business', 0.05961429327726364), ('work', 0.05090275779366493), ('company', 0.04890047758817673), ('health', 0.04806983098387718), ('working', 0.04664917662739754)], 't11': [('development', 0.05788445472717285), ('policy', 0.052959688007831573), ('business', 0.045703183859586716), ('leadership', 0.04533351957798004), ('investment', 0.04513666033744812)]}
73;keywords;GloVe;basic_stopwords;;231.85935497283936;{'t1': [('important', 0.17829780280590057), ('education', 0.1725829839706421), ('ensure', 0.15630756318569183), ('information', 0.1505970060825348), ('provide', 0.1503339558839798)], 't2': [('great', 0.0676318109035492), ('working', 0.06641121208667755), ('experience', 0.06452163308858871), ('today', 0.0627841055393219), ('our', 0.05725393816828728)], 't3': [('development', 0.17780262231826782), ('business', 0.1738235503435135), ('our', 0.1727382391691208), ('service', 0.17191167175769806), ('company', 0.16915245354175568)], 't4': [('innovation', 0.0820026844739914), ('education', 0.0819837749004364), ('business', 0.08179977536201477), ('leadership', 0.08057821542024612), ('management', 0.07910493016242981)], 't5': [('business', 0.1133083924651146), ('education', 0.10376358777284622), ('leadership', 0.10000814497470856), ('based', 0.09810387343168259), ('value', 0.09586739540100098)], 't6': [('our', 0.2194964736700058), ('other', 0.2122415006160736), ('any', 0.21141298115253448), ('business', 0.2078040987253189), ('your', 0.20714843273162842)], 't7': [('efficiency', 0.17077948153018951), ('transparency', 0.16339083015918732), ('governance', 0.15829573571681976), ('diversity', 0.15758046507835388), ('accountability', 0.15755270421504974)], 't8': [('other', 0.04439346492290497), ('work', 0.04316508397459984), ('working', 0.04278649017214775), ('our', 0.04276633262634277), ('should', 0.04208635911345482)], 't9': [('business', 0.05961429327726364), ('work', 0.05090275779366493), ('company', 0.04890047758817673), ('health', 0.04806983098387718), ('working', 0.04664917662739754)], 't11': [('development', 0.05788445472717285), ('policy', 0.052959688007831573), ('business', 0.045703183859586716), ('leadership', 0.04533351957798004), ('investment', 0.04513666033744812)]}
74;keywords;GloVe;basic_vocab;;232.3419201374054;{'t1': [('important', 0.17829780280590057), ('education', 0.1725829839706421), ('ensure', 0.15630756318569183), ('information', 0.1505970060825348), ('provide', 0.1503339558839798)], 't2': [('great', 0.0676318109035492), ('working', 0.06641121208667755), ('experience', 0.06452163308858871), ('today', 0.0627841055393219), ('our', 0.05725393816828728)], 't3': [('development', 0.17780262231826782), ('business', 0.1738235503435135), ('our', 0.1727382391691208), ('service', 0.17191167175769806), ('company', 0.16915245354175568)], 't4': [('innovation', 0.0820026844739914), ('education', 0.0819837749004364), ('business', 0.08179977536201477), ('leadership', 0.08057821542024612), ('management', 0.07910493016242981)], 't5': [('business', 0.1133083924651146), ('education', 0.10376358777284622), ('leadership', 0.10000814497470856), ('based', 0.09810387343168259), ('value', 0.09586739540100098)], 't6': [('our', 0.2194964736700058), ('other', 0.2122415006160736), ('any', 0.21141298115253448), ('business', 0.2078040987253189), ('your', 0.20714843273162842)], 't7': [('efficiency', 0.17077948153018951), ('transparency', 0.16339083015918732), ('governance', 0.15829573571681976), ('diversity', 0.15758046507835388), ('accountability', 0.15755270421504974)], 't8': [('other', 0.04439346492290497), ('work', 0.04316508397459984), ('working', 0.04278649017214775), ('our', 0.04276633262634277), ('should', 0.04208635911345482)], 't9': [('business', 0.05961429327726364), ('work', 0.05090275779366493), ('company', 0.04890047758817673), ('health', 0.04806983098387718), ('working', 0.04664917662739754)], 't10': [('only', 0.07756085693836212), ('our', 0.07689636200666428), ('of', 0.0755966529250145), ('but', 0.07283623516559601), ('that', 0.07175654917955399)], 't11': [('development', 0.05788445472717285), ('policy', 0.052959688007831573), ('business', 0.045703183859586716), ('leadership', 0.04533351957798004), ('investment', 0.04513666033744812)]}
75;keywords;GloVe;basic_stopwords_vocab;;232.61240363121033;{'t1': [('important', 0.17829780280590057), ('education', 0.1725829839706421), ('ensure', 0.15630756318569183), ('information', 0.1505970060825348), ('provide', 0.1503339558839798)], 't2': [('great', 0.0676318109035492), ('working', 0.06641121208667755), ('experience', 0.06452163308858871), ('today', 0.0627841055393219), ('our', 0.05725393816828728)], 't3': [('development', 0.17780262231826782), ('business', 0.1738235503435135), ('our', 0.1727382391691208), ('service', 0.17191167175769806), ('company', 0.16915245354175568)], 't4': [('innovation', 0.0820026844739914), ('education', 0.0819837749004364), ('business', 0.08179977536201477), ('leadership', 0.08057821542024612), ('management', 0.07910493016242981)], 't5': [('business', 0.1133083924651146), ('education', 0.10376358777284622), ('leadership', 0.10000814497470856), ('based', 0.09810387343168259), ('value', 0.09586739540100098)], 't6': [('our', 0.2194964736700058), ('other', 0.2122415006160736), ('any', 0.21141298115253448), ('business', 0.2078040987253189), ('your', 0.20714843273162842)], 't7': [('efficiency', 0.17077948153018951), ('transparency', 0.16339083015918732), ('governance', 0.15829573571681976), ('diversity', 0.15758046507835388), ('accountability', 0.15755270421504974)], 't8': [('other', 0.04439346492290497), ('work', 0.04316508397459984), ('working', 0.04278649017214775), ('our', 0.04276633262634277), ('should', 0.04208635911345482)], 't9': [('business', 0.05961429327726364), ('work', 0.05090275779366493), ('company', 0.04890047758817673), ('health', 0.04806983098387718), ('working', 0.04664917662739754)], 't10': [('only', 0.07756085693836212), ('our', 0.07689636200666428), ('of', 0.0755966529250145), ('but', 0.07283623516559601), ('that', 0.07175654917955399)], 't11': [('development', 0.05788445472717285), ('policy', 0.052959688007831573), ('business', 0.045703183859586716), ('leadership', 0.04533351957798004), ('investment', 0.04513666033744812)]}
76;comments;BERT;basic;1;109.94489097595215;{'t1': [('##uts', 0.9310048613389967), ('##uder', 0.9224277282090022), ('##ech', 0.9211965621062892), ('mac', 0.9157620755546709), ('xx', 0.9102072686617907)], 't2': [('ie', 0.9069155422105062), ('##uts', 0.9022460099636361), ('##ech', 0.8953292957496374), ('##uder', 0.8944671197676575), ('##ller', 0.8921921887669537)], 't3': [('ie', 0.9067111048411316), ('##uder', 0.9031453973093762), ('##ech', 0.9026670538247208), ('belonged', 0.8969247127505174), ('##uts', 0.8921425337996927)], 't4': [('##uts', 0.9189105587807116), ('##uder', 0.9125340320910146), ('mac', 0.9103789176175144), ('br', 0.9065065607123891), ('##ech', 0.9048356127574136)], 't5': [('##ea', 0.9301525601104685), ('##uder', 0.9217514990593222), ('##ech', 0.9184678402222316), ('xx', 0.9115998269362099), ('##ller', 0.9115414139083012)], 't6': [('##uder', 0.9249140245053155), ('##ech', 0.9192589411524363), ('##ib', 0.904234459395871), ('ie', 0.9031304810708285), ('##uts', 0.9030720792612775)], 't7': [('##gon', 0.9695385564469644), ('words', 0.9577074876866114), ('##uder', 0.9422037531825548), ('phone', 0.9352583949676629), ('##ech', 0.9338000351101429)], 't8': [('##ech', 0.9052980911899122), ('##uts', 0.9052035232272282), ('##uder', 0.9051074244097699), ('##gon', 0.8951707460765033), ('##ller', 0.891095895347546)], 't9': [('xx', 0.937709331019017), ('##uder', 0.9232140160050241), ('##ller', 0.9092955498951071), ('words', 0.9040685950270209), ('ie', 0.9033810479890573)], 't10': [('##uts', 0.9433200732714736), ('ie', 0.9350786951480076), ('##ova', 0.922315651333446), ('##ller', 0.9179524811294052), ('xx', 0.9172043611591314)], 't11': [('belonged', 0.9238127293233139), ('ie', 0.92080742820731), ('##uder', 0.9131272723363995), ('##ech', 0.9077436140755868), ('##ller', 0.8960279421852584)]}
77;comments;BERT;basic;2;109.20830059051514;{'t1': [('##uts', 0.9169005256866971), ('##ech', 0.9015678460218485), ('##uder', 0.8769760247158187), ('##avi', 0.8657513446713972), ('##quil', 0.8606577324521226)], 't2': [('##uts', 0.9086175754439246), ('##ech', 0.899435375685314), ('##uder', 0.8583106353217111), ('##quil', 0.8488184573536572), ('##mu', 0.8486640374391415)], 't3': [('##ech', 0.9001887267343494), ('##uts', 0.8882568857689378), ('##uder', 0.8563071103834438), ('##quil', 0.855928746656015), ('##gil', 0.8522911149314739)], 't4': [('##uts', 0.91855356218946), ('##ech', 0.8974838712252525), ('##uder', 0.8702187006901798), ('##avi', 0.8671309462312783), ('##mu', 0.8655863298337902)], 't5': [('##ech', 0.9057239460004093), ('##uts', 0.8998253141438567), ('##uder', 0.890837558100582), ('##quil', 0.8635144592889517), ('##bit', 0.8627679740240551)], 't6': [('##uts', 0.9050742221736301), ('##ech', 0.9014937933163684), ('##uder', 0.8712601019056041), ('##quil', 0.8638865644332239), ('##ency', 0.8578397509598941)], 't7': [('##uts', 0.9285304884386117), ('##avi', 0.9214477999888269), ('##gon', 0.9176347809253856), ('phone', 0.9054311463356691), ('##uder', 0.8992998922216677)], 't8': [('##uts', 0.9114215440167676), ('##ech', 0.9001397047974335), ('##uder', 0.8733196909329861), ('##avi', 0.8574955202443617), ('##mu', 0.8565835293490922)], 't9': [('##uts', 0.9098558236620811), ('##ech', 0.9029251387066056), ('##uder', 0.8998199891834402), ('xx', 0.8898876562303345), ('##mu', 0.872656956189363)], 't10': [('##uts', 0.94661647255647), ('##ech', 0.8999205209151001), ('##avi', 0.8683526979956854), ('least', 0.8662051989184401), ('xx', 0.8653352346385444)], 't11': [('##ech', 0.9068832653249576), ('##uts', 0.8893031723879969), ('##rch', 0.8683899120976295), ('##uder', 0.8632416091090407), ('##avi', 0.8553833710481494)]}
78;comments;BERT;basic;3;108.88790035247803;{'t1': [('##uts', 0.9267404323409494), ('##ech', 0.9075374909481317), ('##leg', 0.8722553576386951), ('##rna', 0.869400729608606), ('##vir', 0.8681515509193575)], 't2': [('##uts', 0.9112671196337124), ('##ech', 0.9067443955145096), ('##vir', 0.8708552946355075), ('##ib', 0.8647387542195206), ('##rna', 0.8600717910808182)], 't3': [('##ech', 0.903451587195149), ('##uts', 0.8851228182152552), ('##vir', 0.8672420212200506), ('##rna', 0.8553866308136054), ('##quil', 0.8553472812948969)], 't4': [('##uts', 0.9226608316454892), ('##ech', 0.9048760342298132), ('##ib', 0.8800511181378341), ('##con', 0.8655069596034081), ('##avi', 0.8653129715185177)], 't5': [('##ech', 0.9114272555885375), ('##uts', 0.9090821869368604), ('##vir', 0.8754644137322711), ('##rna', 0.8734878073386556), ('##ib', 0.8723680078749407)], 't6': [('##uts', 0.9084910296532256), ('##ech', 0.8983765289070809), ('##ib', 0.8767661076430076), ('##vir', 0.8731273699205098), ('##quil', 0.8670751288153997)], 't7': [('##uts', 0.9166270813068061), ('##avi', 0.9051079527313173), ('##rna', 0.9032462644836602), ('##leg', 0.8976695446640748), ('##ech', 0.8973454153460727)], 't8': [('##uts', 0.9168512063409198), ('##ech', 0.9087861753017759), ('##ib', 0.8713016833532854), ('##vir', 0.8616745292307987), ('##avi', 0.8586010791324246)], 't9': [('##uts', 0.9182316012352195), ('##ech', 0.8984471477974242), ('##con', 0.8936295694755277), ('##vir', 0.8884226819594337), ('##ac', 0.8815750794436289)], 't10': [('##uts', 0.9475790366294576), ('##ech', 0.9076797854740122), ('##ib', 0.8833685184634333), ('##vir', 0.8829343282240634), ('##coll', 0.8815613841187541)], 't11': [('##ech', 0.9055616114079432), ('##uts', 0.8896765566723972), ('##ib', 0.8724009225338385), ('##vir', 0.8607259153420415), ('##leg', 0.8571606945260999)]}
79;comments;BERT;basic;4;108.89373278617859;{'t1': [('##ech', 0.9308579434720792), ('##uts', 0.912855170389052), ('##ib', 0.8601495892872926), ('##ac', 0.8533624008483098), ('##vir', 0.8532860656798077)], 't2': [('##ech', 0.9259699950589639), ('##uts', 0.902276126710933), ('##vir', 0.860928746031337), ('##ib', 0.8554240196882312), ('##quil', 0.8481051581799073)], 't3': [('##ech', 0.9212480649207029), ('##uts', 0.8850751485429185), ('##vir', 0.8618644243140436), ('##ib', 0.8505051243516664), ('##plin', 0.8499315756097462)], 't4': [('##ech', 0.9253146229682175), ('##uts', 0.908188231363527), ('##ib', 0.8690208857000087), ('##quil', 0.8471258983741516), ('##leg', 0.8453429479083483)], 't5': [('##ech', 0.9273315927687454), ('##uts', 0.8936879533075746), ('##vir', 0.8585244087004784), ('##ib', 0.8575320677178652), ('##ac', 0.8505970666910168)], 't6': [('##ech', 0.9251393670089838), ('##uts', 0.9010257510549241), ('##ib', 0.868190571037865), ('##vir', 0.8633883016423145), ('##leg', 0.8596820558868126)], 't7': [('##ech', 0.923943663677758), ('##uts', 0.889448899744682), ('long', 0.875028827674782), ('la', 0.8683957234506104), ('##leg', 0.8659097782853356)], 't8': [('##ech', 0.9272062515078263), ('##uts', 0.9032357374636236), ('##ib', 0.855287253904438), ('##vir', 0.8512369089642584), ('##ac', 0.8412309846867514)], 't9': [('##ech', 0.9200216145397737), ('##uts', 0.9037790781970989), ('##ib', 0.8757076796259446), ('##vir', 0.8675869022079667), ('##ac', 0.8628564138264716)], 't10': [('##ech', 0.9249758630766298), ('##uts', 0.923914394718995), ('##ac', 0.8759879015884683), ('##vir', 0.8733698856081599), ('##tre', 0.8720548164355355)], 't11': [('##ech', 0.9270252427768931), ('##uts', 0.8931627311815801), ('##ib', 0.8626144434456445), ('##vir', 0.8518962987105794), ('##leg', 0.8463426318441954)]}
80;comments;BERT;basic;5;108.96919965744019;{'t1': [('##uts', 0.9087250556817111), ('##ech', 0.8857145301013019), ('most', 0.8453000275518846), ('##ib', 0.8437814442718141), ('##rti', 0.8425735913951957)], 't2': [('##uts', 0.8957137493309769), ('##ech', 0.879871205232849), ('##ib', 0.8480358877339378), ('##rti', 0.84532706348046), ('most', 0.8418355567005533)], 't3': [('##uts', 0.8806992882127826), ('##ech', 0.867995936448619), ('##rti', 0.8432540092820044), ('##ib', 0.8388335096313265), ('##vir', 0.8311855966553123)], 't4': [('##uts', 0.900570773272446), ('##ech', 0.8831609898137566), ('##ib', 0.8478018092483728), ('most', 0.8342753897874042), ('##rti', 0.8267301984415071)], 't5': [('##uts', 0.8949558772802966), ('##ech', 0.8822215130808438), ('##ib', 0.8489074477720809), ('most', 0.8435240738362927), ('##rti', 0.8334426277145435)], 't6': [('##uts', 0.8933903311467163), ('##ech', 0.8739477984176418), ('##ib', 0.8504861204394807), ('##vir', 0.8370761663531481), ('##rti', 0.8330538150198218)], 't7': [('##ech', 0.8980805423006505), ('##uts', 0.885540679888553), ('most', 0.8655769493511216), ('by', 0.8509035862911877), ('##al', 0.8413231606521184)], 't8': [('##uts', 0.8958569019308059), ('##ech', 0.8832626520698279), ('##ib', 0.8417493928345232), ('most', 0.8414039485780467), ('##rti', 0.8368571429257787)], 't9': [('##uts', 0.8990984583677872), ('##ech', 0.8847289739879981), ('##ib', 0.853185531439556), ('##vir', 0.8494960814571041), ('most', 0.8421135523471017)], 't10': [('##uts', 0.9159351340608795), ('##ech', 0.890712320894248), ('##tre', 0.8615033277756486), ('##ib', 0.8593745411953162), ('##vir', 0.851214698102562)], 't11': [('##uts', 0.8823776966026765), ('##ech', 0.8768105934030926), ('##ib', 0.8444267607202353), ('##rti', 0.8301331629825691), ('most', 0.8249215388220587)]}
